t_ms,phase,sheet_idx,jvm_heap_used_mb,jvm_heap_max_mb,native_heap_used_mb,native_heap_size_mb,rss_mb,cpu_percent
187212,CPU4T,135,102.53,512.00,263.26,271.54,483.19,402.96
187318,CPU4T,136,103.73,512.00,334.33,342.61,557.06,435.23
187420,CPU4T,136,114.36,512.00,317.66,325.93,550.39,342.06
187522,CPU4T,136,114.43,512.00,317.68,325.93,550.39,392.00
187625,CPU4T,137,115.44,512.00,358.58,366.54,573.45,496.86
187729,CPU4T,137,102.32,512.00,244.49,252.78,466.50,337.43
187831,CPU4T,137,102.65,512.00,244.52,252.78,466.71,400.14
187934,CPU4T,137,103.24,512.00,256.70,264.55,475.44,427.12
188036,CPU4T,138,113.98,512.00,298.91,307.16,533.61,352.62
188139,CPU4T,138,114.06,512.00,298.93,307.16,533.61,400.01
188240,CPU4T,138,114.14,512.00,298.95,307.16,533.61,392.79
188343,CPU4T,139,115.11,512.00,339.85,347.78,569.57,469.79
188445,CPU4T,139,102.29,512.00,242.46,250.70,466.22,341.26
188548,CPU4T,139,102.36,512.00,242.49,250.70,466.43,380.70
188650,CPU4T,139,102.96,512.00,269.71,277.96,489.48,448.37
188753,CPU4T,140,109.33,512.00,296.87,305.09,527.71,408.96
188859,CPU4T,140,114.32,512.00,296.90,305.09,534.10,359.23
188961,CPU4T,140,114.39,512.00,296.92,305.09,534.10,402.48
189063,CPU4T,141,115.41,512.00,337.80,345.68,558.77,477.39
189167,CPU4T,141,97.53,512.00,316.98,325.14,529.98,395.23
189270,CPU4T,141,97.66,512.00,242.52,250.70,459.74,425.98
189373,CPU4T,141,98.52,512.00,277.63,285.77,495.03,498.68
189476,CPU4T,142,109.33,512.00,296.91,305.09,526.98,329.68
189578,CPU4T,142,109.41,512.00,296.93,305.09,526.98,382.84
189680,CPU4T,142,110.03,512.00,308.99,316.87,530.75,401.92
189782,CPU4T,143,108.12,512.00,335.75,343.90,561.96,390.02
189886,CPU4T,143,108.49,512.00,242.54,250.70,470.12,423.62
189989,CPU4T,143,108.56,512.00,242.56,250.70,470.33,398.61
190093,CPU4T,144,109.55,512.00,283.45,291.32,503.82,433.33
190195,CPU4T,144,120.19,512.00,296.95,305.09,537.48,351.49
190297,CPU4T,144,120.26,512.00,296.97,305.09,537.48,392.81
190399,CPU4T,144,121.08,512.00,332.09,340.15,570.75,479.76
190505,CPU4T,145,102.26,512.00,351.37,359.48,576.74,398.23
190607,CPU4T,145,102.39,512.00,242.56,250.70,464.03,410.89
190709,CPU4T,145,102.47,512.00,242.58,250.70,464.03,411.22
190813,CPU4T,146,103.56,512.00,294.89,303.02,520.27,414.34
190915,CPU4T,146,114.32,512.00,296.98,305.09,532.14,351.21
191018,CPU4T,146,114.40,512.00,297.00,305.09,532.14,389.24
191120,CPU4T,147,115.13,512.00,337.82,345.63,554.62,451.71
191222,CPU4T,147,108.13,512.00,262.64,270.75,488.26,409.13
191325,CPU4T,147,108.49,512.00,242.60,250.70,470.30,398.64
191429,CPU4T,147,109.08,512.00,254.40,262.48,482.89,464.91
191532,CPU4T,148,110.72,512.00,298.16,306.27,528.72,378.02
191635,CPU4T,148,120.21,512.00,297.01,305.09,538.00,337.29
191739,CPU4T,148,120.29,512.00,297.03,305.09,538.00,387.36
191841,CPU4T,149,121.26,512.00,337.90,345.68,569.57,519.25
191943,CPU4T,149,102.32,512.00,243.49,251.59,464.09,382.69
192045,CPU4T,149,102.39,512.00,243.51,251.59,464.09,391.86
192149,CPU4T,149,102.99,512.00,274.62,282.75,495.95,462.62
192253,CPU4T,150,113.80,512.00,297.89,305.98,531.13,365.30
192356,CPU4T,150,114.14,512.00,297.92,305.98,531.13,377.89
192458,CPU4T,150,114.21,512.00,297.94,305.98,531.34,390.48
192560,CPU4T,151,115.16,512.00,338.79,346.80,564.31,481.50
192666,CPU4T,151,102.23,512.00,283.64,291.95,501.49,404.79
192768,CPU4T,151,102.33,512.00,242.65,250.95,465.57,382.32
192870,CPU4T,151,103.19,512.00,277.66,286.02,501.41,470.89
192972,CPU4T,152,114.25,512.00,297.05,305.34,532.93,323.71
193074,CPU4T,152,114.33,512.00,297.07,305.34,532.93,402.38
193176,CPU4T,152,114.92,512.00,309.25,317.12,538.73,422.45
193280,CPU4T,153,115.11,512.00,368.15,376.41,604.49,442.43
193384,CPU4T,153,102.58,512.00,242.66,250.95,464.35,422.91
193486,CPU4T,153,102.65,512.00,242.68,250.95,464.56,402.28
193587,CPU4T,153,103.49,512.00,273.83,282.11,496.94,441.98
193690,CPU4T,154,114.27,512.00,297.08,305.34,531.95,340.93
193792,CPU4T,154,114.35,512.00,297.10,305.34,531.95,391.23
193896,CPU4T,154,115.23,512.00,328.23,336.50,564.20,463.39
193999,CPU4T,155,102.42,512.00,282.96,291.27,504.24,329.49
194102,CPU4T,155,102.52,512.00,282.98,291.27,504.24,390.13
194205,CPU4T,155,102.60,512.00,283.00,291.27,504.50,407.51
194307,CPU4T,156,103.66,512.00,340.00,348.27,555.53,489.27
194410,CPU4T,156,114.52,512.00,337.39,345.65,570.51,349.10
194512,CPU4T,156,114.59,512.00,337.41,345.65,570.51,391.26
194617,CPU4T,157,115.38,512.00,378.28,386.23,591.12,495.91
194721,CPU4T,157,102.42,512.00,283.03,291.27,505.13,357.46
194826,CPU4T,157,102.50,512.00,279.12,287.36,501.23,378.56
194930,CPU4T,157,103.33,512.00,291.37,299.14,509.83,425.73
195033,CPU4T,158,103.83,512.00,334.70,342.93,558.13,386.31
195137,CPU4T,158,114.46,512.00,333.54,341.75,568.81,338.32
195239,CPU4T,158,114.50,512.00,333.57,341.75,568.81,391.03
195342,CPU4T,159,92.20,512.00,269.73,277.46,461.07,387.28
195444,CPU4T,159,103.10,512.00,283.08,291.27,506.64,362.35
195548,CPU4T,159,103.17,512.00,283.10,291.27,506.64,378.04
195650,CPU4T,159,103.72,512.00,295.28,303.04,515.23,418.85
195752,CPU4T,160,110.06,512.00,337.48,345.65,565.24,391.44
195856,CPU4T,160,114.83,512.00,337.51,345.65,571.17,375.52
195960,CPU4T,160,115.14,512.00,337.53,345.65,571.38,376.70
196064,CPU4T,160,92.22,512.00,283.87,291.99,493.18,442.96
196166,CPU4T,161,103.34,512.00,297.17,305.34,521.99,361.21
196268,CPU4T,161,103.42,512.00,297.19,305.34,521.99,383.68
196371,CPU4T,161,103.73,512.00,297.21,305.34,522.20,388.19
196478,CPU4T,162,104.75,512.00,368.28,376.41,588.87,411.03
196580,CPU4T,162,115.41,512.00,351.60,359.73,588.36,343.90
196682,CPU4T,162,115.49,512.00,351.62,359.73,588.36,399.36
196791,CPU4T,162,92.22,512.00,318.07,326.12,530.91,403.44
196896,CPU4T,163,93.01,512.00,296.11,304.16,509.75,259.02
196998,CPU4T,163,103.64,512.00,297.23,305.34,521.47,359.77
197101,CPU4T,163,103.72,512.00,297.25,305.34,521.47,391.54
197203,CPU4T,164,104.74,512.00,338.15,345.96,549.28,439.49
197306,CPU4T,164,115.37,512.00,351.64,359.73,585.80,349.74
197408,CPU4T,164,115.68,512.00,351.67,359.73,586.02,383.09
197511,CPU4T,164,92.74,512.00,344.53,352.65,555.11,475.96
197613,CPU4T,165,93.36,512.00,299.85,307.95,500.60,273.44
197715,CPU4T,165,104.00,512.00,297.25,305.34,522.53,314.96
197817,CPU4T,165,104.08,512.00,297.27,305.34,522.53,392.61
197921,CPU4T,166,105.32,512.00,338.26,346.00,547.05,538.20
198035,CPU4T,166,115.95,512.00,351.67,359.73,586.18,287.83
198137,CPU4T,166,115.99,512.00,351.69,359.73,586.18,384.48
198239,CPU4T,167,92.37,512.00,371.17,379.20,586.25,488.28
198341,CPU4T,167,103.10,512.00,283.20,291.27,505.02,343.86
198443,CPU4T,167,103.41,512.00,283.22,291.27,505.23,392.08
198544,CPU4T,167,103.49,512.00,283.24,291.27,505.23,374.88
198646,CPU4T,168,104.52,512.00,340.23,348.27,554.50,482.04
198750,CPU4T,168,115.14,512.00,337.62,345.65,573.22,356.72
198852,CPU4T,168,115.18,512.00,337.64,345.65,573.22,380.74
198957,CPU4T,169,116.19,512.00,378.60,386.32,609.37,456.76
199059,CPU4T,169,102.84,512.00,244.96,253.03,466.93,391.53
199161,CPU4T,169,102.94,512.00,244.98,253.03,466.93,392.50
199264,CPU4T,170,103.94,512.00,264.46,272.50,487.98,428.57
199368,CPU4T,170,102.21,512.00,299.37,307.41,523.40,383.89
199470,CPU4T,170,102.60,512.00,242.93,250.95,464.78,422.83
199574,CPU4T,170,103.22,512.00,254.80,262.73,477.43,440.81
199678,CPU4T,171,113.96,512.00,297.33,305.34,532.30,376.23
199781,CPU4T,171,114.04,512.00,297.35,305.34,532.30,388.68
199883,CPU4T,171,114.12,512.00,297.36,305.34,532.30,382.26
199985,CPU4T,172,115.37,512.00,338.31,346.00,568.28,500.36
200088,CPU4T,172,112.80,512.00,277.07,285.08,507.48,377.04
200191,CPU4T,172,112.90,512.00,242.96,250.95,475.45,390.35
200293,CPU4T,172,113.53,512.00,270.18,278.21,500.02,438.33
200397,CPU4T,173,124.34,512.00,297.34,305.34,539.14,346.53
200502,CPU4T,173,124.64,512.00,297.37,305.34,542.70,401.84
200607,CPU4T,173,124.71,512.00,297.39,305.34,542.70,370.30
200710,CPU4T,174,125.69,512.00,354.39,362.34,583.79,339.14
200813,CPU4T,174,97.61,512.00,248.96,256.93,464.03,399.71
200915,CPU4T,174,97.94,512.00,242.99,250.95,460.13,400.08
201018,CPU4T,175,98.94,512.00,262.47,270.43,480.90,446.17
201122,CPU4T,175,109.62,512.00,297.40,305.34,527.97,327.33
201225,CPU4T,175,109.70,512.00,297.42,305.34,527.97,399.29
201329,CPU4T,175,110.30,512.00,332.52,340.40,563.12,423.70
201430,CPU4T,176,102.60,512.00,245.07,253.03,464.96,324.59
201532,CPU4T,176,102.67,512.00,245.09,253.03,464.96,374.25
201634,CPU4T,176,103.25,512.00,257.33,264.80,469.70,413.24
201736,CPU4T,177,109.66,512.00,299.46,307.41,526.09,408.66
201842,CPU4T,177,114.43,512.00,299.49,307.41,532.48,369.11
201945,CPU4T,177,114.74,512.00,299.52,307.41,532.48,397.32
202047,CPU4T,178,115.69,512.00,340.56,348.13,556.78,453.18
202148,CPU4T,178,102.27,512.00,285.22,293.13,502.88,403.97
202251,CPU4T,178,102.40,512.00,243.05,250.95,466.96,397.73
202354,CPU4T,178,103.00,512.00,278.13,286.02,499.55,477.21
202457,CPU4T,179,114.33,512.00,297.43,305.59,534.43,331.33
202559,CPU4T,179,114.41,512.00,297.46,305.59,534.43,380.70
202661,CPU4T,179,114.48,512.00,297.47,305.59,534.43,391.89
